id,uniqueId,language,discipline,type,difficulty,question,optionA,optionB,optionC,optionD,correct,sourceUrl,sourceExcerpt
26ba87ef-cc5a-4fac-adaf-30cc4586f14b,26ba87ef-cc5a-4fac-adaf-30cc4586f14b,English,Tech Art,Multiple Choice,Beginner,"During performance profiling, you observe a significant frame rate drop when a large number of particles are rendered. Which Unreal Engine tool is MOST effective for identifying the specific performance bottlenecks related to these particle effects?",Unreal Insights,Material Editor,Animation Editor,Static Mesh Editor,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/unreal-insights-overview,"Unreal Insights is a powerful tool for profiling and analyzing the performance of your Unreal Engine project, helping you identify bottlenecks and optimize your game."
26f40a11-fd92-40b8-906e-59d83c02c64b,26f40a11-fd92-40b8-906e-59d83c02c64b,English,Worldbuilding,True/False,Hard,"When using Level Streaming via Blueprints, the 'Get Streaming Level' function provides access to the level streaming object, allowing modification and querying of its state for dynamic streaming behavior.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/level-streaming-in-unreal-engine,"In addition to Load Stream Level and Unload Stream Level, the Get Streaming Level function enables even more dynamic streaming behavior. Since it gives you access to the actual level streaming object, you can modify and query its state."
27049b12-412c-4e2b-be47-fd3945b86c29,27049b12-412c-4e2b-be47-fd3945b86c29,English,Game Dev,True/False,Beginner,"Subsystems are singletons, meaning only one instance of a given subsystem class can exist in a project.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/gameplay-framework-in-unreal-engine,"While some subsystems might be designed as singletons, it is not a requirement."
27099812-209e-40a7-8b4b-d942484639af,27099812-209e-40a7-8b4b-d942484639af,English,Worldbuilding,True/False,Expert,"In PCG graphs, you can directly connect a PCG graph to your PCG component by selecting the graph in the Details panel of the PCG Component.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-overview,"In the Details panel, click the PCG Component. Click the Graph dropdown and select the PCG Node Graph you want to use."
2717687e-3c73-4008-9a12-dddfdc03f931,2717687e-3c73-4008-9a12-dddfdc03f931,English,Look Dev,True/False,Hard,"When Light Baking, increasing the 'Num Indirect Lighting Bounces' to a very high value will always eliminate all light leaks and improve the overall quality of the baked lighting, regardless of the scene's geometry.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/light-baking,"Excessive bounces can introduce noise and artifacts, especially in complex scenes."
271e62fb-0f81-4fe7-8016-00d660cc7bc0,271e62fb-0f81-4fe7-8016-00d660cc7bc0,English,VFX,True/False,Easy,"In Niagara, a Scratch Pad module made inside an emitter can be used by any other system or emitter assets.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/niagara-scratch-pad-modules-in-unreal-engine,"However, a scratch pad module made in an emitter cannot be used by any other system or emitter assets, and will not appear in a Niagara system's modules list."
2728c36c-428f-4a0f-bc87-030c7d6be669,2728c36c-428f-4a0f-bc87-030c7d6be669,English,Tech Art,True/False,Expert,"HLOD (Hierarchical Level of Detail) automatically reduces draw calls by merging static meshes, but it does not affect the number of unique materials used in the merged mesh.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/guidelines-for-optimizing-rendering-for-real-time-in-unreal-engine,"Alternatively, in-editor world building tools like Hierarchical Level of Detail meshes can be generated in the level automatically by combining meshes and textures to reduce draw calls."
272b769e-51c0-4f0d-9531-3f06c2e2fecb,272b769e-51c0-4f0d-9531-3f06c2e2fecb,English,VFX,True/False,Medium,"In Unreal Engine, the Niagara Fluids plugin must be enabled to access standard fluid templates for effects like fire and smoke.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/niagara-fluids-in-unreal-engine,"By enabling the Niagara Fluids plugin, you will have access to standard fluids templates that help you get started with effects like fire, smoke, gas, and more."
273ea5ea-d30c-46c1-a509-9b352221e0d4,273ea5ea-d30c-46c1-a509-9b352221e0d4,English,Look Dev,Multiple Choice,Hard,"In a path-traced scene, mesh decals are rendering with unexpected artifacts. What is the most likely cause? ","The decal's screen coverage is too high, increasing TLAS maintenance costs.","The decal material's roughness value is set to 0, causing specular aliasing.",The 'Render After Opaque' setting is disabled in the decal material.,The global illumination is not set up correctly.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/path-tracer-in-unreal-engine,"Mesh decals present a significant cost when rendered with the Path Tracer because of the expense of maintaining and tracing another acceleration structure (or TLAS) for the decals, as well as the additional cost of sorting the decal projection prior to tracing the TLAS. As a general rule, the cost of decals increases with their coverage on screen."
2750e02c-cb40-4aea-80f3-4263b4371e04,2750e02c-cb40-4aea-80f3-4263b4371e04,English,VFX,Multiple Choice,Easy,You need to spawn particles from a specific point on a mesh. Which Niagara module helps achieve this?,Shape Location,Spawn Rate,Add Velocity,Solve Forces,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/creating-visual-effects-in-niagara-for-unreal-engine,Use Unreal Engine's Niagara visual effects system to create and preview particle effects in real time.
2766ae38-b0ae-45d0-826e-4b1a0b6f709f,2766ae38-b0ae-45d0-826e-4b1a0b6f709f,English,Tech Art,Multiple Choice,Easy,Your level has many trees. The CPU cost is high. What can reduce the CPU load?,Use Hierarchical LODs,Increase shadow map resolution,Disable Lumen global illumination,Force all textures to be streamed in,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/nanite-virtualized-geometry-in-unreal-engine,"Nanite automatically manages LoDs by scaling models dynamically based on draw distance, screen resolution, and performance requirements. It utilizes a hierarchical structure, allowing different parts of a single mesh to render at varying levels of detail."
276e9750-357a-4e47-85cb-86aaa76357c0,276e9750-357a-4e47-85cb-86aaa76357c0,English,VFX,Multiple Choice,Beginner,Which component is used to control characters and objects directly in Unreal Editor?,Animation Blueprint,Control Rig,Physics Asset,Skeletal Mesh,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/animation-tools-in-unreal-engine,Control Rigs enable you to animate characters and objects in Unreal Editor directly.
27860b9c-12eb-46c2-a232-cb95871fcf9f,27860b9c-12eb-46c2-a232-cb95871fcf9f,English,Look Dev,Multiple Choice,Hard,Your art director reports that a PBR material appears too dark in a brightly lit scene. What is the most likely cause?,"The Base Color value is set too low, or the texture is too dark.","The Metallic value is set to 1.0, causing excessive light absorption.","The Roughness value is set to 0.0, causing specular highlights to be too intense.","The Specular value is set to 0.0, disabling all reflections.",A,https://dev.epicgames.com/documentation/en-us/unreal-engine/physically-based-materials-in-unreal-engine,"The Metallic input accepts a value between 0 and 1, and defines whether your Material behaves as a metal or nonmetal. In most cases, you should treat Metallic as a binary property in Unreal Engine."
2787ace3-be4b-417a-88c4-fbe3987198fd,2787ace3-be4b-417a-88c4-fbe3987198fd,English,Programming,Multiple Choice,Hard,You're optimizing a CPU-bound task. What is the most effective way to distribute work across multiple cores in Unreal Engine?,Create raw threads using platform-specific APIs.,Use the Task Graph system or UE::Tasks::Launch for asynchronous task execution.,Rely solely on Blueprint's 'ExecuteInParallel' node.,Disable hyper-threading to reduce context switching overhead.,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/multithreading-in-unreal-engine,Unreal Engine 3 was one of the first game engines to support multithreading.
2788c2d6-6e94-4461-a750-496f02c24081,2788c2d6-6e94-4461-a750-496f02c24081,English,Worldbuilding,True/False,Hard,"When using Spline Meshes for complex road generation with sharp turns, enabling collision on the spline mesh component guarantees accurate collision response for vehicles at high speeds.",TRUE,FALSE,,,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/collision-in-unreal-engine,"For fast-moving objects, especially in networked games, more robust collision detection methods like sweep tests or continuous collision detection (CCD) may be necessary to prevent objects from tunneling through thin obstacles."
279fe69f-c1d2-49b1-ac8a-3c18d71a5774,279fe69f-c1d2-49b1-ac8a-3c18d71a5774,English,Game Dev,Multiple Choice,Hard,How do you ensure a PlayerController persists when a player character dies and respawns in a deathmatch game?,"The PlayerController persists throughout the game, while the Pawn can be transient.",Destroy and recreate the PlayerController on each respawn.,Store player data in the Pawn instead of the PlayerController.,Disable respawning to prevent the PlayerController from being destroyed.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/player-controllers-in-unreal-engine,"The PlayerController persists throughout the game, while the Pawn can be transient."
27a62e01-0240-433f-bac0-d573476c3e9e,27a62e01-0240-433f-bac0-d573476c3e9e,English,Game Dev,True/False,Medium,Game Features are designed to be used exclusively in C++ projects and are not accessible from Blueprints.,TRUE,FALSE,,,B,,"Unreal Engine 5.7 is here, bringing you the tools you need to build expansive, lifelike worlds filled with rich, beautiful details, and cleanly render them in real time at high fidelity on current-generation hardware."
27ed53f6-5be9-4484-a75c-0be468935639,27ed53f6-5be9-4484-a75c-0be468935639,English,Tech Art,Multiple Choice,Hard,You are creating a modular environment system. How can you ensure that all modules have access to shared data and functionality without tight coupling?,Use a Global Variable,Use an App Delegate,Use a Singleton Class,Use an Engine Subsystem,D,https://dev.epicgames.com/documentation/en-us/unreal-engine/engine-subsystems,Engine Subsystems are singleton objects that exist for the lifetime of the engine.
28054805-6fc5-4231-880e-85f78d67a6bf,28054805-6fc5-4231-880e-85f78d67a6bf,English,Tech Art,Multiple Choice,Hard,An AI character needs to find the best cover location. Which system is most suitable for this task?,Behavior Tree with Perception,Environment Query System (EQS),NavMesh Pathfinding,Collision Volumes,B,https://dev.epicgames.com/documentation/en-us/unreal-engine/environment-query-system-in-unreal-engine,The Environment Query System (or EQS for short) is a feature within the AI Tools in Unreal Engine 5 (Unreal Engine) that can be used for collecting data about the environment.
28129036-a06f-4705-b985-594bd6d13b77,28129036-a06f-4705-b985-594bd6d13b77,English,Game Dev,True/False,Medium,"A PlayerController persists throughout the game, while the Pawn can be transient, such as in deathmatch style gameplay.",TRUE,FALSE,,,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/player-controllers-in-unreal-engine,"The PlayerController persists throughout the game, while the Pawn can be transient."
281cc5d2-c21d-4c94-8a8c-e10924ea7694,281cc5d2-c21d-4c94-8a8c-e10924ea7694,English,Game Dev,Multiple Choice,Intermediate,Your Art Director complains that a procedural building's windows are all the same. How do you fix this?,Expose parameters in the Construction Script to allow instance-specific variations.,Use a different seed value for each building instance.,Randomize the material in the BeginPlay event.,Override the PostLoad function to generate unique windows.,A,https://dev.epicgames.com/documentation/en-us/unreal-engine/blueprint-variables-in-unreal-engine,Variables are properties that hold a value or reference an Object or Actor in the world.
